number,thumb,full
0744,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7477136--ce230710bc72a91a4dd4682b34d0c2c991be2a824148d49a4c01cd9b032be477.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7477136--ce230710bc72a91a4dd4682b34d0c2c991be2a824148d49a4c01cd9b032be477.jpeg/full/3500,/0/default.jpg"
0745,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8809560--93ccf0b5b9d3cb035d2632ec919b926f56e59d556a69411b9c1f583c2c81a3ab.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8809560--93ccf0b5b9d3cb035d2632ec919b926f56e59d556a69411b9c1f583c2c81a3ab.jpeg/full/3500,/0/default.jpg"
0746,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8809560--93ccf0b5b9d3cb035d2632ec919b926f56e59d556a69411b9c1f583c2c81a3ab.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8809560--93ccf0b5b9d3cb035d2632ec919b926f56e59d556a69411b9c1f583c2c81a3ab.jpeg/full/3500,/0/default.jpg"
0747,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8809560--93ccf0b5b9d3cb035d2632ec919b926f56e59d556a69411b9c1f583c2c81a3ab.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8809560--93ccf0b5b9d3cb035d2632ec919b926f56e59d556a69411b9c1f583c2c81a3ab.jpeg/full/3500,/0/default.jpg"
0748,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8640081--5995bf2526e2a4c249c5bae52683892a32ba5b11dd38c1f6ec1b93548ee763d3.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8640081--5995bf2526e2a4c249c5bae52683892a32ba5b11dd38c1f6ec1b93548ee763d3.jpeg/full/3500,/0/default.jpg"
0749,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8640081--5995bf2526e2a4c249c5bae52683892a32ba5b11dd38c1f6ec1b93548ee763d3.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8640081--5995bf2526e2a4c249c5bae52683892a32ba5b11dd38c1f6ec1b93548ee763d3.jpeg/full/3500,/0/default.jpg"
0750,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8640081--5995bf2526e2a4c249c5bae52683892a32ba5b11dd38c1f6ec1b93548ee763d3.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8640081--5995bf2526e2a4c249c5bae52683892a32ba5b11dd38c1f6ec1b93548ee763d3.jpeg/full/3500,/0/default.jpg"
0751,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8640081--5995bf2526e2a4c249c5bae52683892a32ba5b11dd38c1f6ec1b93548ee763d3.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8640081--5995bf2526e2a4c249c5bae52683892a32ba5b11dd38c1f6ec1b93548ee763d3.jpeg/full/3500,/0/default.jpg"
0752,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/3500,/0/default.jpg"
0753,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/3500,/0/default.jpg"
0754,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/3500,/0/default.jpg"
0755,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/3500,/0/default.jpg"
0756,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/3500,/0/default.jpg"
0757,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/3500,/0/default.jpg"
0758,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8799415--cb926b43180b2cd7ebf26027435aa708725a65bdecb7b00cff9560fb8cb1e176.jpeg/full/3500,/0/default.jpg"
0759,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/3500,/0/default.jpg"
0760,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/3500,/0/default.jpg"
0761,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/3500,/0/default.jpg"
0762,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/3500,/0/default.jpg"
0763,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/3500,/0/default.jpg"
0764,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7866418--a096878a3b20f0adb31c5777e04140b7a357cb6a22a577fd489af341a505fda9.jpeg/full/3500,/0/default.jpg"
0765,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7593520--fba74587b226bfb9a06d7f9fcdf89ec8bb7b0aba2c3c3767729416c99fd0a6f4.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7593520--fba74587b226bfb9a06d7f9fcdf89ec8bb7b0aba2c3c3767729416c99fd0a6f4.jpeg/full/3500,/0/default.jpg"
0766,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7593520--fba74587b226bfb9a06d7f9fcdf89ec8bb7b0aba2c3c3767729416c99fd0a6f4.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7593520--fba74587b226bfb9a06d7f9fcdf89ec8bb7b0aba2c3c3767729416c99fd0a6f4.jpeg/full/3500,/0/default.jpg"
0767,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7593520--fba74587b226bfb9a06d7f9fcdf89ec8bb7b0aba2c3c3767729416c99fd0a6f4.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7593520--fba74587b226bfb9a06d7f9fcdf89ec8bb7b0aba2c3c3767729416c99fd0a6f4.jpeg/full/3500,/0/default.jpg"
0768,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8096144--da47102d191f264541ad85377e95b09e684172c26c42fad582da01c19ea2f71c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8096144--da47102d191f264541ad85377e95b09e684172c26c42fad582da01c19ea2f71c.jpeg/full/3500,/0/default.jpg"
0769,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8096144--da47102d191f264541ad85377e95b09e684172c26c42fad582da01c19ea2f71c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8096144--da47102d191f264541ad85377e95b09e684172c26c42fad582da01c19ea2f71c.jpeg/full/3500,/0/default.jpg"
0770,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8096144--da47102d191f264541ad85377e95b09e684172c26c42fad582da01c19ea2f71c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8096144--da47102d191f264541ad85377e95b09e684172c26c42fad582da01c19ea2f71c.jpeg/full/3500,/0/default.jpg"
0771,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8096144--da47102d191f264541ad85377e95b09e684172c26c42fad582da01c19ea2f71c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8096144--da47102d191f264541ad85377e95b09e684172c26c42fad582da01c19ea2f71c.jpeg/full/3500,/0/default.jpg"
0772,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7592039--65a3212bb48210b8686d74a288cb0156216c6d5c3741661f7426b18c2e006be0.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7592039--65a3212bb48210b8686d74a288cb0156216c6d5c3741661f7426b18c2e006be0.jpeg/full/3500,/0/default.jpg"
0773,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s3001251--f101fb8c98990b28e351fc5faaf43523563838675be5720a3159ed375445fe37.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s3001251--f101fb8c98990b28e351fc5faaf43523563838675be5720a3159ed375445fe37.jpeg/full/3500,/0/default.jpg"
0774,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2817514--cf849e701537f00ff0930704146d527d62e3dea2f91be6948ef233dc9e8e37a1.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2817514--cf849e701537f00ff0930704146d527d62e3dea2f91be6948ef233dc9e8e37a1.jpeg/full/3500,/0/default.jpg"
0775,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s5612466--7cd1f8306856bfbd123d7dc620aab43c64e582582d96ef46efedb3d3f10a0943.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s5612466--7cd1f8306856bfbd123d7dc620aab43c64e582582d96ef46efedb3d3f10a0943.jpeg/full/3500,/0/default.jpg"
0776,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2555199--c71a9d2506c75149162591751c9e412b6d2f0cfd4b1ff9083405b83610ba0951.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2555199--c71a9d2506c75149162591751c9e412b6d2f0cfd4b1ff9083405b83610ba0951.jpeg/full/3500,/0/default.jpg"
0777,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430461--cdb644093bdf0600265b53390522e863172806d0ecfb784043598cd9131dfd08.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430461--cdb644093bdf0600265b53390522e863172806d0ecfb784043598cd9131dfd08.jpeg/full/3500,/0/default.jpg"
0778,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430461--cdb644093bdf0600265b53390522e863172806d0ecfb784043598cd9131dfd08.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430461--cdb644093bdf0600265b53390522e863172806d0ecfb784043598cd9131dfd08.jpeg/full/3500,/0/default.jpg"
0779,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7830489--c77911ea31ba16a72b733fd9b208ff86d3fcf2183ece903a1542466d643222d8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7830489--c77911ea31ba16a72b733fd9b208ff86d3fcf2183ece903a1542466d643222d8.jpeg/full/3500,/0/default.jpg"
0780,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8319357--0df165103c7fb03974e0ab99ae603091d8228ce82d6f5c8467c5f7b3a1cac054.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8319357--0df165103c7fb03974e0ab99ae603091d8228ce82d6f5c8467c5f7b3a1cac054.jpeg/full/3500,/0/default.jpg"
0781,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7787504--f283b4ba750407d1d80b9436c35448dd8dbd4dad05ba4ca67d3888eaa1fa28a9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7787504--f283b4ba750407d1d80b9436c35448dd8dbd4dad05ba4ca67d3888eaa1fa28a9.jpeg/full/3500,/0/default.jpg"
0782,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471783--81bb6abfd7c06df654aa8ac0a02d1bbfc529e7289e8a0dd71c2c6ba81d620224.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471783--81bb6abfd7c06df654aa8ac0a02d1bbfc529e7289e8a0dd71c2c6ba81d620224.jpeg/full/3500,/0/default.jpg"
0783,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471783--81bb6abfd7c06df654aa8ac0a02d1bbfc529e7289e8a0dd71c2c6ba81d620224.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471783--81bb6abfd7c06df654aa8ac0a02d1bbfc529e7289e8a0dd71c2c6ba81d620224.jpeg/full/3500,/0/default.jpg"
0784,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7466244--66bbe3da2e6bc3c618623a7eaa537492da89ed2ca8ca439687f9cd896d1247aa.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7466244--66bbe3da2e6bc3c618623a7eaa537492da89ed2ca8ca439687f9cd896d1247aa.jpeg/full/3500,/0/default.jpg"
0785,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7244119--f0261d7e4315665a8aedf52d879c3ee33cb7c27202abeafe99bb1af3ad569a45.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7244119--f0261d7e4315665a8aedf52d879c3ee33cb7c27202abeafe99bb1af3ad569a45.jpeg/full/3500,/0/default.jpg"
0786,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7244119--f0261d7e4315665a8aedf52d879c3ee33cb7c27202abeafe99bb1af3ad569a45.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7244119--f0261d7e4315665a8aedf52d879c3ee33cb7c27202abeafe99bb1af3ad569a45.jpeg/full/3500,/0/default.jpg"
0787,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7244119--f0261d7e4315665a8aedf52d879c3ee33cb7c27202abeafe99bb1af3ad569a45.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7244119--f0261d7e4315665a8aedf52d879c3ee33cb7c27202abeafe99bb1af3ad569a45.jpeg/full/3500,/0/default.jpg"
0788,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8286897--517b2bf08bf2cd06e002614c89d3821b8dad74aaceaaa1d1b3ba3f254ea7a9c6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8286897--517b2bf08bf2cd06e002614c89d3821b8dad74aaceaaa1d1b3ba3f254ea7a9c6.jpeg/full/3500,/0/default.jpg"
0789,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8935487--16a72c3ac9c948c22f12b7fcb79f1085a2209ec7e48c753e5fd8eee628b6785e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8935487--16a72c3ac9c948c22f12b7fcb79f1085a2209ec7e48c753e5fd8eee628b6785e.jpeg/full/3500,/0/default.jpg"
0790,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8935487--16a72c3ac9c948c22f12b7fcb79f1085a2209ec7e48c753e5fd8eee628b6785e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8935487--16a72c3ac9c948c22f12b7fcb79f1085a2209ec7e48c753e5fd8eee628b6785e.jpeg/full/3500,/0/default.jpg"
0791,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7328966--6f2519a0881197a5dbfe854e4438c15490041dc88b8ca00216b932904565f4e0.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7328966--6f2519a0881197a5dbfe854e4438c15490041dc88b8ca00216b932904565f4e0.jpeg/full/3500,/0/default.jpg"
0792,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7575523--9a24bb9a9263cea7db467c3b6d5e913d0e4c5587fdaff8a73718286004eb29ea.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7575523--9a24bb9a9263cea7db467c3b6d5e913d0e4c5587fdaff8a73718286004eb29ea.jpeg/full/3500,/0/default.jpg"
0793,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7575523--9a24bb9a9263cea7db467c3b6d5e913d0e4c5587fdaff8a73718286004eb29ea.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7575523--9a24bb9a9263cea7db467c3b6d5e913d0e4c5587fdaff8a73718286004eb29ea.jpeg/full/3500,/0/default.jpg"
0794,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7852099--5f003ac190ba58944c7830970678e2383fad03dc193efca95e12b7276f50c0d6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7852099--5f003ac190ba58944c7830970678e2383fad03dc193efca95e12b7276f50c0d6.jpeg/full/3500,/0/default.jpg"
0795,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7852099--5f003ac190ba58944c7830970678e2383fad03dc193efca95e12b7276f50c0d6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7852099--5f003ac190ba58944c7830970678e2383fad03dc193efca95e12b7276f50c0d6.jpeg/full/3500,/0/default.jpg"
0796,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9085406--6ddd83f5dba64a6b1f816f9567d571b9ba1653e71ed7ca3611ba1b2ce11d482b.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9085406--6ddd83f5dba64a6b1f816f9567d571b9ba1653e71ed7ca3611ba1b2ce11d482b.jpeg/full/3500,/0/default.jpg"
0797,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9085406--6ddd83f5dba64a6b1f816f9567d571b9ba1653e71ed7ca3611ba1b2ce11d482b.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9085406--6ddd83f5dba64a6b1f816f9567d571b9ba1653e71ed7ca3611ba1b2ce11d482b.jpeg/full/3500,/0/default.jpg"
0798,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7346912--2658bf396ffed60a6919c108d5ab332ed80d71d1848c9251dd1172aa86cd629e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7346912--2658bf396ffed60a6919c108d5ab332ed80d71d1848c9251dd1172aa86cd629e.jpeg/full/3500,/0/default.jpg"
0799,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6779351--99a63b571fbd050cde8a88a24ec22782afd70c5c5c6b1ae46556ba15d6be6be8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6779351--99a63b571fbd050cde8a88a24ec22782afd70c5c5c6b1ae46556ba15d6be6be8.jpeg/full/3500,/0/default.jpg"
0800,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s4907811--05e982f58f7120baad0f2b2f4e77d7127d8782aaf2493aa84d55507b45e1d8f2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s4907811--05e982f58f7120baad0f2b2f4e77d7127d8782aaf2493aa84d55507b45e1d8f2.jpeg/full/3500,/0/default.jpg"
0801,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7424670--2ba521a3941c993f5e699b02d8fbf022b048c716007d634a478290c470c770ef.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7424670--2ba521a3941c993f5e699b02d8fbf022b048c716007d634a478290c470c770ef.jpeg/full/3500,/0/default.jpg"
0802,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7424670--2ba521a3941c993f5e699b02d8fbf022b048c716007d634a478290c470c770ef.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7424670--2ba521a3941c993f5e699b02d8fbf022b048c716007d634a478290c470c770ef.jpeg/full/3500,/0/default.jpg"
0803,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7231208--3d9f81b0624fe88f1476bcb0003093707a7af476549f07976a86c8939a602f8f.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7231208--3d9f81b0624fe88f1476bcb0003093707a7af476549f07976a86c8939a602f8f.jpeg/full/3500,/0/default.jpg"
